subject,object,predicat
compound_323,decrease_efficacy,compound_9641
compound_323,decrease_efficacy,compound_12283
compound_323,decrease_efficacy,compound_5442
compound_323,decrease_efficacy,compound_5455
compound_323,decrease_efficacy,compound_5749
compound_323,decrease_efficacy,compound_5813
compound_323,decrease_efficacy,compound_7965
compound_323,decrease_efficacy,compound_7967
compound_323,decrease_efficacy,compound_9673
compound_323,decrease_efficacy,compound_10050
compound_323,decrease_efficacy,compound_10375
compound_323,decrease_efficacy,compound_10723
compound_323,decrease_efficacy,compound_10809
compound_323,decrease_efficacy,compound_10928
compound_323,decrease_efficacy,compound_11006
compound_323,decrease_efficacy,compound_11035
compound_323,decrease_efficacy,compound_11108
compound_323,decrease_efficacy,compound_11109
compound_323,decrease_efficacy,compound_11234
compound_323,decrease_efficacy,compound_11241
compound_323,decrease_efficacy,compound_11253
compound_323,decrease_efficacy,compound_11261
compound_323,decrease_efficacy,compound_11299
compound_323,decrease_efficacy,compound_11301
compound_323,decrease_efficacy,compound_11354
compound_323,decrease_efficacy,compound_11410
compound_323,decrease_efficacy,compound_11467
compound_323,decrease_efficacy,compound_11484
compound_323,decrease_efficacy,compound_11539
compound_323,decrease_efficacy,compound_11541
compound_323,decrease_efficacy,compound_11861
compound_323,decrease_efficacy,compound_12238
compound_323,decrease_efficacy,compound_12390
compound_323,decrease_efficacy,compound_7842
compound_323,decrease_efficacy,compound_7985
compound_323,decrease_efficacy,compound_7986
compound_323,decrease_efficacy,compound_8044
compound_323,decrease_efficacy,compound_8133
compound_323,decrease_efficacy,compound_8134
compound_323,decrease_efficacy,compound_8200
compound_323,decrease_efficacy,compound_8208
compound_323,decrease_efficacy,compound_8216
compound_323,decrease_efficacy,compound_8222
compound_323,decrease_efficacy,compound_8245
compound_323,decrease_efficacy,compound_8342
compound_323,decrease_efficacy,compound_8348
compound_323,decrease_efficacy,compound_9078
compound_323,decrease_efficacy,compound_9113
compound_323,decrease_efficacy,compound_9120
compound_323,decrease_efficacy,compound_9224
compound_323,decrease_efficacy,compound_9485
compound_323,decrease_efficacy,compound_9617
compound_323,decrease_efficacy,compound_9696
compound_323,decrease_efficacy,compound_5361
compound_323,decrease_efficacy,compound_5403
compound_323,decrease_efficacy,compound_5418
compound_323,decrease_efficacy,compound_5540
compound_323,decrease_efficacy,compound_5718
compound_323,decrease_efficacy,compound_6731
compound_323,decrease_efficacy,compound_7372
compound_323,decrease_efficacy,compound_8037
compound_323,decrease_efficacy,compound_8324
compound_323,decrease_efficacy,compound_9126
compound_323,decrease_efficacy,compound_9476
compound_323,decrease_efficacy,compound_9654
compound_323,decrease_efficacy,compound_10217
compound_323,decrease_efficacy,compound_10312
compound_323,decrease_efficacy,compound_10317
compound_323,decrease_efficacy,compound_10664
compound_323,decrease_efficacy,compound_10815
compound_323,decrease_efficacy,compound_11769
compound_323,decrease_efficacy,compound_5646
compound_323,decrease_efficacy,compound_8343
compound_323,decrease_efficacy,compound_9786
compound_323,decrease_efficacy,compound_9811
compound_323,decrease_efficacy,compound_9338
compound_323,decrease_efficacy,compound_11865
compound_323,decrease_efficacy,compound_9742
compound_323,decrease_efficacy,compound_10010
compound_323,decrease_efficacy,compound_10120
compound_323,decrease_efficacy,compound_10172
compound_323,decrease_efficacy,compound_10379
compound_323,decrease_efficacy,compound_10511
compound_323,decrease_efficacy,compound_10597
compound_323,decrease_efficacy,compound_10660
compound_323,decrease_efficacy,compound_10662
compound_323,decrease_efficacy,compound_10767
compound_323,decrease_efficacy,compound_10944
compound_323,decrease_efficacy,compound_12053
compound_323,decrease_efficacy,compound_12241
compound_323,decrease_efficacy,compound_12250
compound_323,decrease_efficacy,compound_12253
compound_323,decrease_efficacy,compound_12317
compound_323,decrease_efficacy,compound_12453
compound_323,decrease_efficacy,compound_12558
compound_323,decrease_efficacy,compound_12614
compound_323,decrease_efficacy,compound_12740
compound_323,decrease_efficacy,compound_12772
compound_323,decrease_efficacy,compound_12807
compound_323,decrease_efficacy,compound_12887
compound_323,decrease_activity,
compound_323,decrease_activity,
compound_323,decrease_activity,
compound_323,decrease_efficacy,compound_10152
compound_323,decrease_efficacy,compound_1047
compound_323,decrease_efficacy,compound_1100
compound_323,decrease_efficacy,compound_1104
compound_323,decrease_efficacy,compound_1112
compound_323,decrease_efficacy,compound_11338
compound_323,decrease_efficacy,compound_11628
compound_323,decrease_efficacy,compound_1231
compound_323,decrease_efficacy,compound_1232
compound_323,decrease_efficacy,compound_12333
compound_323,decrease_efficacy,compound_1240
compound_323,decrease_efficacy,compound_1247
compound_323,decrease_efficacy,compound_1255
compound_323,decrease_efficacy,compound_1256
compound_323,decrease_efficacy,compound_1265
compound_323,decrease_efficacy,compound_1266
compound_323,decrease_efficacy,compound_1276
compound_323,decrease_efficacy,compound_1277
compound_323,decrease_efficacy,compound_1278
compound_323,decrease_efficacy,compound_1316
compound_323,decrease_efficacy,compound_1328
compound_323,decrease_efficacy,compound_1329
compound_323,decrease_efficacy,compound_1620
compound_323,decrease_efficacy,compound_187
compound_323,decrease_efficacy,compound_212
compound_323,decrease_efficacy,compound_234
compound_323,decrease_efficacy,compound_253
compound_323,decrease_efficacy,compound_274
compound_323,decrease_efficacy,compound_29
compound_323,decrease_efficacy,compound_320
compound_323,decrease_efficacy,compound_329
compound_323,decrease_efficacy,compound_348
compound_323,decrease_efficacy,compound_365
compound_323,decrease_efficacy,compound_375
compound_323,decrease_efficacy,compound_380
compound_323,decrease_efficacy,compound_400
compound_323,decrease_efficacy,compound_402
compound_323,decrease_efficacy,compound_4297
compound_323,decrease_efficacy,compound_44
compound_323,decrease_efficacy,compound_45
compound_323,decrease_efficacy,compound_4546
compound_323,decrease_efficacy,compound_4562
compound_323,decrease_efficacy,compound_4577
compound_323,decrease_efficacy,compound_4592
compound_323,decrease_efficacy,compound_4594
compound_323,decrease_efficacy,compound_479
compound_323,decrease_efficacy,compound_4793
compound_323,decrease_efficacy,compound_501
compound_323,decrease_efficacy,compound_5457
compound_323,decrease_efficacy,compound_5497
compound_323,decrease_efficacy,compound_5516
compound_323,decrease_efficacy,compound_5743
compound_323,decrease_efficacy,compound_5857
compound_323,decrease_efficacy,compound_653
compound_323,decrease_efficacy,compound_657
compound_323,decrease_efficacy,compound_68
compound_323,decrease_efficacy,compound_682
compound_323,decrease_efficacy,compound_715
compound_323,decrease_efficacy,compound_722
compound_323,decrease_efficacy,compound_77
compound_323,decrease_efficacy,compound_7859
compound_323,decrease_efficacy,compound_793
compound_323,decrease_efficacy,compound_7942
compound_323,decrease_efficacy,compound_7980
compound_323,decrease_efficacy,compound_8020
compound_323,decrease_efficacy,compound_8022
compound_323,decrease_efficacy,compound_817
compound_323,decrease_efficacy,compound_820
compound_323,decrease_efficacy,compound_822
compound_323,decrease_efficacy,compound_8371
compound_323,decrease_efficacy,compound_8373
compound_323,decrease_efficacy,compound_871
compound_323,decrease_efficacy,compound_895
compound_323,decrease_efficacy,compound_897
compound_323,decrease_efficacy,compound_898
compound_323,decrease_efficacy,compound_9510
compound_323,decrease_efficacy,compound_9552
compound_323,decrease_efficacy,compound_9561
compound_323,decrease_efficacy,compound_9701
compound_323,decrease_efficacy,compound_998
compound_323,decrease_efficacy,compound_999
compound_323,decrease_efficacy,compound_1001
compound_323,decrease_efficacy,compound_1024
compound_323,decrease_efficacy,compound_1027
compound_323,decrease_efficacy,compound_10418
compound_323,decrease_efficacy,compound_1044
compound_323,decrease_efficacy,compound_1082
compound_323,decrease_efficacy,compound_1102
compound_323,decrease_efficacy,compound_11268
compound_323,decrease_efficacy,compound_11320
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,decrease_efficacy,compound_13009
compound_323,decrease_efficacy,compound_13010
compound_323,decrease_efficacy,compound_13083
compound_323,decrease_efficacy,compound_13275
compound_323,decrease_efficacy,compound_5618
compound_323,decrease_efficacy,compound_5672
compound_323,decrease_efficacy,compound_5719
compound_323,decrease_efficacy,compound_5758
compound_323,decrease_efficacy,compound_5762
compound_323,decrease_efficacy,compound_5806
compound_323,decrease_efficacy,compound_7901
compound_323,decrease_efficacy,compound_7904
compound_323,decrease_efficacy,compound_7908
compound_323,decrease_efficacy,compound_8337
compound_323,decrease_efficacy,compound_8338
compound_323,decrease_efficacy,compound_8350
compound_323,decrease_efficacy,compound_8388
compound_323,decrease_efficacy,compound_9105
compound_323,decrease_efficacy,compound_9123
compound_323,decrease_efficacy,compound_9136
compound_323,decrease_efficacy,compound_9192
compound_323,decrease_efficacy,compound_9264
compound_323,decrease_efficacy,compound_9266
compound_323,decrease_efficacy,compound_9269
compound_323,decrease_efficacy,compound_9345
compound_323,decrease_efficacy,compound_9389
compound_323,decrease_efficacy,compound_9428
compound_323,decrease_efficacy,compound_9432
compound_323,decrease_efficacy,compound_9474
compound_323,decrease_efficacy,compound_9543
compound_323,decrease_efficacy,compound_9739
compound_323,decrease_efficacy,compound_9861
compound_323,decrease_efficacy,compound_9903
compound_323,decrease_efficacy,compound_13755
compound_323,has_activity,
compound_323,has_activity,
compound_323,has_activity,
compound_323,has_activity,
compound_323,has_activity,
compound_323,has_activity,
compound_323,has_activity,
compound_323,has_activity,
compound_323,has_activity,
compound_323,has_activity,
compound_323,has_activity,
compound_323,has_activity,
compound_323,has_activity,
compound_323,has_activity,
compound_323,has_activity,
compound_323,has_code,
compound_323,has_effect,
compound_323,has_effect,
compound_323,has_effect,
compound_323,has_effect,
compound_323,has_effect,
compound_323,has_effect,
compound_323,has_effect,
compound_323,has_effect,
compound_323,has_effect,
compound_323,has_effect,
compound_323,has_effect,
compound_323,has_effect,
compound_323,has_effect,
compound_323,has_effect,
compound_323,has_effect,
compound_323,has_effect,
compound_323,has_effect,
compound_323,has_effect,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_indication,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_side_effect,
compound_323,has_target,
compound_323,has_target,
compound_323,has_target,
compound_323,has_target,
compound_323,has_target,
compound_323,has_target,
compound_323,has_target,
compound_323,has_target,
compound_323,has_target,
compound_323,has_target,
compound_323,has_target,
compound_323,has_target,
compound_323,has_target,
compound_323,has_target,
compound_323,has_target,
compound_323,has_target,
compound_323,has_target,
compound_323,has_target,
compound_323,has_target,
compound_323,has_target,
compound_323,increase_activity,
compound_323,increase_activity,
compound_323,increase_activity,
compound_323,increase_activity,
compound_323,increase_activity,
compound_323,increase_activity,
compound_323,increase_activity,
compound_323,increase_activity,
compound_323,increase_activity,
compound_323,increase_activity,
compound_323,increase_activity,
compound_323,increase_activity,
compound_323,increase_effect,
compound_323,increase_effect,
compound_323,increase_effect,
compound_323,increase_effect,
compound_323,increase_effect,
compound_323,increase_effect,
compound_323,increase_effect,
compound_323,increase_effect,
compound_323,increase_effect,
compound_323,increase_effect,
compound_323,increase_effect,
compound_323,increase_effect,
compound_323,increase_effect,
compound_323,increase_effect,
compound_323,increase_effect,
compound_323,increase_effect,
compound_323,increase_effect,
compound_323,increase_effect,
compound_323,increase_efficacy,compound_220
compound_323,increase_efficacy,compound_4653
compound_323,increase_efficacy,compound_639
compound_323,is_affecting,
compound_323,is_affecting,
compound_323,is_affecting,
compound_323,is_affecting,
compound_323,is_affecting,
compound_323,is_affecting,
compound_323,is_affecting,
compound_323,is_affecting,
compound_323,is_affecting,
compound_323,is_affecting,
compound_323,is_affecting,
